PID,attencheck1,q1,@1_str1,@2_str1,@3_str1,@4_str1,@5_str1,@6_str1,@7_str1,@8_str1,@9_str1,@10_str1,@11_str1,@12_str1,q2,@1_str2,@2_str2,@3_str2,@4_str2,@5_str2,@6_str2,@7_str2,@8_str2,@9_str2,@10_str2,@11_str2,@12_str2,q3,@1_str3,@2_str3,@3_str3,@4_str3,@5_str3,@6_str3,@7_str3,@8_str3,@9_str3,@10_str3,@11_str3,@12_str3,q4,@1_str4,@2_str4,@3_str4,@4_str4,@5_str4,@6_str4,@7_str4,@8_str4,@9_str4,@10_str4,@11_str4,@12_str4,q5,@1_str5,@2_str5,@3_str5,@4_str5,@5_str5,@6_str5,@7_str5,@8_str5,@9_str5,@10_str5,@11_str5,@12_str5,q6,@1_str6,@2_str6,@3_str6,@4_str6,@5_str6,@6_str6,@7_str6,@8_str6,@9_str6,@10_str6,@11_str6,@12_str6,q7,@1_str7,@2_str7,@3_str7,@4_str7,@5_str7,@6_str7,@7_str7,@8_str7,@9_str7,@10_str7,@11_str7,@12_str7,q8,@1_str8,@2_str8,@3_str8,@4_str8,@5_str8,@6_str8,@7_str8,@8_str8,@9_str8,@10_str8,@11_str8,@12_str8,q9,@1_str9,@2_str9,@3_str9,@4_str9,@5_str9,@6_str9,@7_str9,@8_str9,@9_str9,@10_str9,@11_str9,@12_str9,q10,@1_str10,@2_str10,@3_str10,@4_str10,@5_str10,@6_str10,@7_str10,@8_str10,@9_str10,@10_str10,@11_str10,@12_str10,first_deckA_mental,first_deckA_boredom,first_deckB_mental,first_deckB_boredom,q11,@1_str11,@2_str11,@3_str11,@4_str11,@5_str11,@6_str11,@7_str11,@8_str11,@9_str11,@10_str11,@11_str11,@12_str11,q12,@1_str12,@2_str12,@3_str12,@4_str12,@5_str12,@6_str12,@7_str12,@8_str12,@9_str12,@10_str12,@11_str12,@12_str12,q13,@1_str13,@2_str13,@3_str13,@4_str13,@5_str13,@6_str13,@7_str13,@8_str13,@9_str13,@10_str13,@11_str13,@12_str13,q14,@1_str14,@2_str14,@3_str14,@4_str14,@5_str14,@6_str14,@7_str14,@8_str14,@9_str14,@10_str14,@11_str14,@12_str14,q15,@1_str15,@2_str15,@3_str15,@4_str15,@5_str15,@6_str15,@7_str15,@8_str15,@9_str15,@10_str15,@11_str15,@12_str15,q16,@1_str16,@2_str16,@3_str16,@4_str16,@5_str16,@6_str16,@7_str16,@8_str16,@9_str16,@10_str16,@11_str16,@12_str16,q17,@1_str17,@2_str17,@3_str17,@4_str17,@5_str17,@6_str17,@7_str17,@8_str17,@9_str17,@10_str17,@11_str17,@12_str17,q18,@1_str18,@2_str18,@3_str18,@4_str18,@5_str18,@6_str18,@7_str18,@8_str18,@9_str18,@10_str18,@11_str18,@12_str18,q19,@1_str19,@2_str19,@3_str19,@4_str19,@5_str19,@6_str19,@7_str19,@8_str19,@9_str19,@10_str19,@11_str19,@12_str19,q20,@1_str20,@2_str20,@3_str20,@4_str20,@5_str20,@6_str20,@7_str20,@8_str20,@9_str20,@10_str20,@11_str20,@12_str20,second_deckA_mental,second_deckA_boredom,second_deckB_mental,second_deckB_boredom,q21,@1_str21,@2_str21,@3_str21,@4_str21,@5_str21,@6_str21,@7_str21,@8_str21,@9_str21,@10_str21,@11_str21,@12_str21,q22,@1_str22,@2_str22,@3_str22,@4_str22,@5_str22,@6_str22,@7_str22,@8_str22,@9_str22,@10_str22,@11_str22,@12_str22,q23,@1_str23,@2_str23,@3_str23,@4_str23,@5_str23,@6_str23,@7_str23,@8_str23,@9_str23,@10_str23,@11_str23,@12_str23,q24,@1_str24,@2_str24,@3_str24,@4_str24,@5_str24,@6_str24,@7_str24,@8_str24,@9_str24,@10_str24,@11_str24,@12_str24,q25,@1_str25,@2_str25,@3_str25,@4_str25,@5_str25,@6_str25,@7_str25,@8_str25,@9_str25,@10_str25,@11_str25,@12_str25,q26,@1_str26,@2_str26,@3_str26,@4_str26,@5_str26,@6_str26,@7_str26,@8_str26,@9_str26,@10_str26,@11_str26,@12_str26,q27,@1_str27,@2_str27,@3_str27,@4_str27,@5_str27,@6_str27,@7_str27,@8_str27,@9_str27,@10_str27,@11_str27,@12_str27,q28,@1_str28,@2_str28,@3_str28,@4_str28,@5_str28,@6_str28,@7_str28,@8_str28,@9_str28,@10_str28,@11_str28,@12_str28,q29,@1_str29,@2_str29,@3_str29,@4_str29,@5_str29,@6_str29,@7_str29,@8_str29,@9_str29,@10_str29,@11_str29,@12_str29,q30,@1_str30,@2_str30,@3_str30,@4_str30,@5_str30,@6_str30,@7_str30,@8_str30,@9_str30,@10_str30,@11_str30,@12_str30,third_deckA_mental,third_deckA_boredom,third_deckB_mental,third_deckB_boredom,q31,@1_str31,@2_str31,@3_str31,@4_str31,@5_str31,@6_str31,@7_str31,@8_str31,@9_str31,@10_str31,@11_str31,@12_str31,q32,@1_str32,@2_str32,@3_str32,@4_str32,@5_str32,@6_str32,@7_str32,@8_str32,@9_str32,@10_str32,@11_str32,@12_str32,q33,@1_str33,@2_str33,@3_str33,@4_str33,@5_str33,@6_str33,@7_str33,@8_str33,@9_str33,@10_str33,@11_str33,@12_str33,q34,@1_str34,@2_str34,@3_str34,@4_str34,@5_str34,@6_str34,@7_str34,@8_str34,@9_str34,@10_str34,@11_str34,@12_str34,q35,@1_str35,@2_str35,@3_str35,@4_str35,@5_str35,@6_str35,@7_str35,@8_str35,@9_str35,@10_str35,@11_str35,@12_str35,q36,@1_str36,@2_str36,@3_str36,@4_str36,@5_str36,@6_str36,@7_str36,@8_str36,@9_str36,@10_str36,@11_str36,@12_str36,q37,@1_str37,@2_str37,@3_str37,@4_str37,@5_str37,@6_str37,@7_str37,@8_str37,@9_str37,@10_str37,@11_str37,@12_str37,q38,@1_str38,@2_str38,@3_str38,@4_str38,@5_str38,@6_str38,@7_str38,@8_str38,@9_str38,@10_str38,@11_str38,@12_str38,q39,@1_str39,@2_str39,@3_str39,@4_str39,@5_str39,@6_str39,@7_str39,@8_str39,@9_str39,@10_str39,@11_str39,@12_str39,q40,@1_str40,@2_str40,@3_str40,@4_str40,@5_str40,@6_str40,@7_str40,@8_str40,@9_str40,@10_str40,@11_str40,@12_str40,fourth_deckA_mental,fourth_deckA_boredom,fourth_deckB_mental,fourth_deckB_boredom,q41,@1_str41,@2_str41,@3_str41,@4_str41,@5_str41,@6_str41,@7_str41,@8_str41,@9_str41,@10_str41,@11_str41,@12_str41,q42,@1_Str42,@2_Str42,@3_Str42,@4_Str42,@5_Str42,@6_Str42,@7_Str42,@8_Str42,@9_Str42,@10_Str42,@11_Str42,@12_Str42,q43,@1_str43,@2_str43,@3_str43,@4_str43,@5_str43,@6_str43,@7_str43,@8_str43,@9_str43,@10_str43,@11_str43,@12_str43,q44,@1_str44,@2_str44,@3_str44,@4_str44,@5_str44,@6_str44,@7_str44,@8_str44,@9_str44,@10_str44,@11_str44,@12_str44,q45,@1_str45,@2_str45,@3_str45,@4_str45,@5_str45,@6_str45,@7_str45,@8_str45,@9_str45,@10_str45,@11_str45,@12_str45,q46,@1_str46,@2_str46,@3_str46,@4_str46,@5_str46,@6_str46,@7_str46,@8_str46,@9_str46,@10_str46,@11_str46,@12_str46,q47,@1_str47,@2_str47,@3_str47,@4_str47,@5_str47,@6_str47,@7_str47,@8_str47,@9_str47,@10_str47,@11_str47,@12_str47,q48,@1_str48,@2_str48,@3_str48,@4_str48,@5_str48,@6_str48,@7_str48,@8_str48,@9_str48,@10_str48,@11_str48,@12_str48,q49,@1_str49,@2_str49,@3_str49,@4_str49,@5_str49,@6_str49,@7_str49,@8_str49,@9_str49,@10_str49,@11_str49,@12_str49,q50,@1_str50,@2_str50,@3_str50,@4_str50,@5_str50,@6_str50,@7_str50,@8_str50,@9_str50,@10_str50,@11_str50,@12_str50,fifth_deckA_mental,fifth_deckA_boredom,fifth_deckB_mental,fifth_deckB_boredom,q51,@1_str51,@2_str51,@3_str51,@4_str51,@5_str51,@6_str51,@7_str51,@8_str51,@9_str51,@10_str51,@11_str51,@12_str51,q52,@1_str52,@2_str52,@3_str52,@4_str52,@5_str52,@6_str52,@7_str52,@8_str52,@9_str52,@10_str52,@11_str52,@12_str52,q53,@1_str53,@2_str53,@3_str53,@4_str53,@5_str53,@6_str53,@7_str53,@8_str53,@9_str53,@10_str53,@11_str53,@12_str53,q54,@1_str54,@2_str54,@3_str54,@4_str54,@5_str54,@6_str54,@7_str54,@8_str54,@9_str54,@10_str54,@11_str54,@12_str54,q55,@1_str55,@2_str55,@3_str55,@4_str55,@5_str55,@6_str55,@7_str55,@8_str55,@9_str55,@10_str55,@11_str55,@12_str55,q56,@1_str56,@2_str56,@3_str56,@4_str56,@5_str56,@6_str56,@7_str56,@8_str56,@9_str56,@10_str56,@11_str56,@12_str56,q57,@1_str57,@2_str57,@3_str57,@4_str57,@5_str57,@6_str57,@7_str57,@8_str57,@9_str57,@10_str57,@11_str57,@12_str57,q58,@1_str58,@2_str58,@3_str58,@4_str58,@5_str58,@6_str58,@7_str58,@8_str58,@9_str58,@10_str58,@11_str58,@12_str58,q59,@1_str59,@2_str59,@3_str59,@4_str59,@5_str59,@6_str59,@7_str59,@8_str59,@9_str59,@10_str59,@11_str59,@12_str59,q60,@1_str60,@2_str60,@3_str60,@4_str60,@5_str60,@6_str60,@7_str60,@8_str60,@9_str60,@10_str60,@11_str60,@12_str60,sixth_deckA_mental,sixth_deckA_boredom,sixth_deckB_mental,sixth_deckB_boredom,q61,@1_str61,@2_str61,@3_str61,@4_str61,@5_str61,@6_str61,@7_str61,@8_str61,@9_str61,@10_str61,@11_str61,@12_str61,q62,@1_str62,@2_str62,@3_str62,@4_str62,@5_str62,@6_str62,@7_str62,@8_str62,@9_str62,@10_str62,@11_str62,@12_str62,q63,@1_str63,@2_str63,@3_str63,@4_str63,@5_str63,@6_str63,@7_str63,@8_str63,@9_str63,@10_str63,@11_str63,@12_str63,q64,@1_str64,@2_str64,@3_str64,@4_str64,@5_str64,@6_str64,@7_str64,@8_str64,@9_str64,@10_str64,@11_str64,@12_str64,q65,@1_str65,@2_str65,@3_str65,@4_str65,@5_str65,@6_str65,@7_str65,@8_str65,@9_str65,@10_str65,@11_str65,@12_str65,q66,@1_str66,@2_str66,@3_str66,@4_str66,@5_str66,@6_str66,@7_str66,@8_str66,@9_str66,@10_str66,@11_str66,@12_str66,q67,@1_str67,@2_str67,@3_str67,@4_str67,@5_str67,@6_str67,@7_str67,@8_str67,@9_str67,@10_str67,@11_str67,@12_str67,q68,@1_str68,@2_str68,@3_str68,@4_str68,@5_str68,@6_str68,@7_str68,@8_str68,@9_str68,@10_str68,@11_str68,@12_str68,q69,@1_str69,@2_str69,@3_str69,@4_str69,@5_str69,@6_str69,@7_str69,@8_str69,@9_str69,@10_str69,@11_str69,@12_str69,q70,@1_str70,@2_str70,@3_str70,@4_str70,@5_str70,@6_str70,@7_str70,@8_str70,@9_str70,@10_str70,@11_str70,@12_str70,seventh_deckA_mental,seventh_deckA_boredom,seventh_deckB_mental,seventh_deckB_boredom,q71,@1_str71,@2_str71,@3_str71,@4_str71,@5_str71,@6_str71,@7_str71,@8_str71,@9_str71,@10_str71,@11_str71,@12_str71,q72,@1_str72,@2_str72,@3_str72,@4_str72,@5_str72,@6_str72,@7_str72,@8_str72,@9_str72,@10_str72,@11_str72,@12_str72,q73,@1_str73,@2_str73,@3_str73,@4_str73,@5_str73,@6_str73,@7_str73,@8_str73,@9_str73,@10_str73,@11_str73,@12_str73,q74,@1_str74,@2_str74,@3_str74,@4_str74,@5_str74,@6_str74,@7_str74,@8_str74,@9_str74,@10_str74,@11_str74,@12_str74,q75,@1_str75,@2_str75,@3_str75,@4_str75,@5_str75,@6_str75,@7_str75,@8_str75,@9_str75,@10_str75,@11_str75,@12_str75,q76,@1_str76,@2_str76,@3_str76,@4_str76,@5_str76,@6_str76,@7_str76,@8_str76,@9_str76,@10_str76,@11_str76,@12_str76,q77,@1_str77,@2_str77,@3_str77,@4_str77,@5_str77,@6_str77,@7_str77,@8_str77,@9_str77,@10_str77,@11_str77,@12_str77,q78,@1_str78,@2_str78,@3_str78,@4_str78,@5_str78,@6_str78,@7_str78,@8_str78,@9_str78,@10_str78,@11_str78,@12_str78,q79,@1_str79,@2_str79,@3_str79,@4_str79,@5_str79,@6_str79,@7_str79,@8_str79,@9_str79,@10_str79,@11_str79,@12_str79,q80,@1_str80,@2_str80,@3_str80,@4_str80,@5_str80,@6_str80,@7_str80,@8_str80,@9_str80,@10_str80,@11_str80,@12_str80,eigth_deckA_mental,eigth_deckA_boredom,eigth_deckB_mental,eigth_deckB_boredom,q81,@1_str81,@2_str81,@3_str81,@4_str81,@5_str81,@6_str81,@7_str81,@8_str81,@9_str81,@10_str81,@11_str81,@12_str81,q82,@1_str82,@2_str82,@3_str82,@4_str82,@5_str82,@6_str82,@7_str82,@8_str82,@9_str82,@10_str82,@11_str82,@12_str82,q83,@1_str83,@2_str83,@3_str83,@4_str83,@5_str83,@6_str83,@7_str83,@8_str83,@9_str83,@10_str83,@11_str83,@12_str83,q84,@1_str84,@2_str84,@3_str84,@4_str84,@5_str84,@6_str84,@7_str84,@8_str84,@9_str84,@10_str84,@11_str84,@12_str84,q85,@1_str85,@2_str85,@3_str85,@4_str85,@5_str85,@6_str85,@7_str85,@8_str85,@9_str85,@10_str85,@11_str85,@12_str85,q86,@1_str86,@2_str86,@3_str86,@4_str86,@5_str86,@6_str86,@7_str86,@8_str86,@9_str86,@10_str86,@11_str86,@12_str86,q87,@1_str87,@2_str87,@3_str87,@4_str87,@5_str87,@6_str87,@7_str87,@8_str87,@9_str87,@10_str87,@11_str87,@12_str87,q88,@1_str88,@2_str88,@3_str88,@4_str88,@5_str88,@6_str88,@7_str88,@8_str88,@9_str88,@10_str88,@11_str88,@12_str88,q89,@1_str89,@2_str89,@3_str89,@4_str89,@5_str89,@6_str89,@7_str89,@8_str89,@9_str89,@10_str89,@11_str89,@12_str89,q90,@1_str90,@2_str90,@3_str90,@4_str90,@5_str90,@6_str90,@7_str90,@8_str90,@9_str90,@10_str90,@11_str90,@12_str90,ninth_deckA_mental,ninth_deckA_boredom,ninth_deckB_mental,ninth_deckB_boredom,q91,@1_str91,@2_str91,@3_str91,@4_str91,@5_str91,@6_str91,@7_str91,@8_str91,@9_str91,@10_str91,@11_str91,@12_str91,q92,@1_str92,@2_str92,@3_str92,@4_str92,@5_str92,@6_str92,@7_str92,@8_str92,@9_str92,@10_str92,@11_str92,@12_str92,q93,@1_str93,@2_str93,@3_str93,@4_str93,@5_str93,@6_str93,@7_str93,@8_str93,@9_str93,@10_str93,@11_str93,@12_str93,q94,@1_str94,@2_str94,@3_str94,@4_str94,@5_str94,@6_str94,@7_str94,@8_str94,@9_str94,@10_str94,@11_str94,@12_str94,q95,@1_str95,@2_str95,@3_str95,@4_str95,@5_str95,@6_str95,@7_str95,@8_str95,@9_str95,@10_str95,@11_str95,@12_str95,q96,@1_str96,@2_str96,@3_str96,@4_str96,@5_str96,@6_str96,@7_str96,@8_str96,@9_str96,@10_str96,@11_str96,@12_str96,q97,@1_str97,@2_str97,@3_str97,@4_str97,@5_str97,@6_str97,@7_str97,@8_str97,@9_str97,@10_str97,@11_str97,@12_str97,q98,@1_str98,@2_str98,@3_str98,@4_str98,@5_str98,@6_str98,@7_str98,@8_str98,@9_str98,@10_str98,@11_str98,@12_str98,q99,@1_str99,@2_str99,@3_str99,@4_str99,@5_str99,@6_str99,@7_str99,@8_str99,@9_str99,@10_str99,@11_str99,@12_str99,q100,@1_str100,@2_str100,@3_str100,@4_str100,@5_str100,@6_str100,@7_str100,@8_str100,@9_str100,@10_str100,@11_str100,@12_str100,tenth_deckA_mental,tenth_deckA_boredom,tenth_deckB_mental,tenth_deckB_boredom,selfadmit,attencheck2,nfc_1,nfc_2,nfc_3,nfc_4,nfc_5,nfc_6,nfc_7,nfc_8,nfc_9,nfc_10,nfc_11,nfc_12,nfc_13,nfc_14,nfc_15,nfc_16,nfc_17,nfc_18,bps_1,bps_2,bps_3,bps_4,bps_5,bps_6,bps_7,bps_8,moe_1,moe_2,moe_3,moe_4,moe_5,moe_6,moe_7,moe_8,moe_9,moe_10,moe_11,moe_12,moe_13,moe_14,moe_15,moe_16,moe_17,moe_18
1,Green,DECK A, , , , , , , , , , , , ,DECK B,blue,green, , , , ,green, , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , ,red, , , , , , , ,red,red,DECK A, , , , , , , , , , , , ,DECK B,blue, , , , , , ,green, , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,0,4,2.05,0,DECK B, ,green, , , , , , , ,yellow,red, ,DECK B, , ,red, ,blue, , , ,yellow, , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , , , , , ,green, ,yellow, ,red, ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , , , , , ,green, , , , ,red,DECK A, , , , , , , , , , , , ,0.98,4.05,1.01,3,DECK A, , , , , , , , , , , , ,DECK B, ,green, , ,blue, , ,green, , , , ,DECK A, , , , , , , , , , , , ,DECK B, , ,red, , , , , , ,yellow, ,red,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , , , ,blue, , , , ,yellow, , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , , ,yellow,blue, , , , , ,red, ,0.94,5.05,0.5,2.93,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, ,green, ,yellow, ,blue, , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , , ,yellow, , , , , , ,red, ,DECK A, , , , , , , , , , , , ,DECK B, , , , , , ,green, ,yellow, ,red, ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,0.96,4.05,0.93,0.48,DECK A, , , , , , , , , , , , ,DECK B, , ,red, ,blue, , , ,yellow, , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B,blue,green, , , ,blue, , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , , , , ,blue, , , , ,red,red,1.95,4.95,1,0.56,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , , ,yellow, , , ,green, , , ,red,1.49,5.06,0.62,0.65,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,0.99,2.95,0.42,0.94,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, ,green, , , ,blue,green, , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, ,green, , , , , , ,yellow, ,red, ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,0.57,3.11,0.6,0.69,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , ,red, , , , ,green, ,yellow, , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B,blue, , , , ,blue, , , , , ,red,DECK A, , , , , , , , , , , , ,1.06,3.06,0.92,0.94,DECK A, , , , , , , , , , , , ,DECK B, , , , , , , ,green,yellow,yellow, , ,DECK B, , , , , , ,green,green, , ,red, ,DECK B, ,green, , , , , ,green,yellow, , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, ,green,red, ,blue, , , , , , , ,DECK B,blue,green, ,yellow, , , , , , , , ,DECK A, , , , , , , , , , , , ,0.98,3.04,1.37,1.95,No,Blue,2,2,3,3,4,2,3,4,4,3,2,3,3,4,2,4,5,4,6,7,4,5,5,5,6,6,3,4,3,3,3,4,4,4,5,5,4,3,5,4,3,4,4,3
2,Green,DECK B,blue, , , , , ,green, , , ,red, ,DECK B, , ,red, , , , , ,yellow,yellow, , ,DECK B, , , ,yellow, , , , , ,yellow,red, ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, ,green, ,yellow, , , , , ,yellow, , ,DECK B, , , , ,blue, , , ,yellow,yellow, , ,DECK B, , , , ,blue,blue, , ,yellow, , , ,DECK B, ,green, , , , , , , , ,red,red,DECK B,blue,green, , ,blue, , , , , , , ,0,5.08,2.97,0,DECK B, ,green,red, , , , ,green, , , , ,DECK A, , , , , , , , , , , , ,DECK B, ,green,red, , , , , , , , ,red,DECK B, , ,red, , ,blue, , ,yellow, , , ,DECK B,blue, , , , ,blue, , , ,yellow, , ,DECK B,blue, ,red, ,blue, , , , , , , ,DECK B, , , , ,blue,blue, , , , ,red, ,DECK B,blue, , ,yellow, , ,green, , , , , ,DECK B, , ,red, , , ,green, , ,yellow, , ,DECK A, , , , , , , , , , , , ,1,5.14,2.97,0.97,DECK B, , , ,yellow, , ,green,green, , , , ,DECK B,blue, ,red, , , , , , , ,red, ,DECK B, , ,red,yellow, , , , , ,yellow, , ,DECK B, , , ,yellow,blue,blue, , , , , , ,DECK B, , , ,yellow, , ,green, , , , ,red,DECK B,blue, , , , , , ,green, , ,red, ,DECK B,blue, , , , , , , , ,yellow,red, ,DECK B, ,green, , , , ,green, , , ,red, ,DECK B,blue, , , , , ,green, ,yellow, , , ,DECK B, , , , , ,blue, , , ,yellow,red, ,1.05,5.05,2.05,0.93,DECK A, , , , , , , , , , , , ,DECK B, , , , , ,blue, , , ,yellow,red, ,DECK B,blue, ,red, , , , , ,yellow, , , ,DECK B,blue, , ,yellow, , , , , , , ,red,DECK B,blue, ,red, ,blue, , , , , , , ,DECK B, , ,red, , , , , , ,yellow, ,red,DECK B, , ,red, , , , , ,yellow,yellow, , ,DECK B, , , , ,blue, , , ,yellow,yellow, , ,DECK A, , , , , , , , , , , , ,DECK B, , , ,yellow, ,blue,green, , , , , ,1.01,1,3.06,1.11,DECK B, , , ,yellow, ,blue, , , ,yellow, , ,DECK B, ,green, ,yellow, , ,green, , , , , ,DECK B, , , , , , , , ,yellow, ,red,red,DECK B,blue, , , , ,blue,green, , , , , ,DECK B,blue, , ,yellow,blue, , , , , , , ,DECK B, , , , , ,blue,green, , , ,red, ,DECK A, , , , , , , , , , , , ,DECK B, , , ,yellow, ,blue, , , , , ,red,DECK B, , , ,yellow,blue, , ,green, , , , ,DECK B, , , , , ,blue, ,green, , ,red, ,1,4.07,2.02,1.01,DECK B, , ,red, , , , , , ,yellow, ,red,DECK B, , , ,yellow, , , ,green, , , ,red,DECK B, , , , , ,blue,green, ,yellow, , , ,DECK B, , , ,yellow, , , , ,yellow, , ,red,DECK B, , , ,yellow, ,blue,green, , , , , ,DECK B,blue,green, , , , , ,green, , , , ,DECK B,blue, ,red, ,blue, , , , , , , ,DECK A, , , , , , , , , , , , ,DECK A, , , , , , , , , , , , ,DECK B, , ,red,yellow, , , , ,yellow, , , ,0.93,2.97,3.54,0.97,DECK B,blue, , ,yellow, , ,green, , , , , ,DECK B, , , ,yellow, , , , ,yellow, , ,red,DECK B, , , , ,blue,blue, , , ,yellow, , ,DECK B,blue, , ,yellow, , ,green, , , , , ,DECK B, , ,red,yellow, ,blue, , , , , , ,DECK B,blue,green, , ,blue, , , , , , , ,DECK B, , , , , ,blue, ,green,yellow, , , ,DECK A, , , , , , , , , , , , ,DECK B, , , , , , , , ,yellow, ,red,red,DECK A, , , , , , , , , , , , ,0.99,4.11,2.98,0.94,DECK B,blue, , , , ,blue, , , , , ,red,DECK B, , , , ,blue, ,green,green, , , , ,DECK B, , , , , ,blue, ,green, ,yellow, , ,DECK B, , ,red, , , ,green, , , , ,red,DECK B,blue, , , , , ,green, ,yellow, , , ,DECK A, , , , , , , , , , , , ,DECK B, , , , , , ,green, , ,yellow, ,red,DECK B, , , ,yellow, , ,green,green, , , , ,DECK B, ,green, , , , ,green, , , ,red, ,DECK B, , ,red, , ,blue, , , , ,red, ,0.94,3.08,2.03,1.01,DECK B, , , ,yellow,blue, , ,green, , , , ,DECK B,blue, ,red, ,blue, , , , , , , ,DECK B, ,green,red, , ,blue, , , , , , ,DECK B,blue, , , , , ,green, , , ,red, ,DECK B, , ,red, , , ,green, , , ,red, ,DECK B, , ,red,yellow, , , , , , ,red, ,DECK B, , , ,yellow,blue, , ,green, , , , ,DECK B,blue, , , , , , , , ,yellow,red, ,DECK B,blue, , , , , ,green,green, , , , ,DECK A, , , , , , , , , , , , ,1.02,2,3.01,1.02,DECK A, , , , , , , , , , , , ,DECK B, , , , , , ,green,green,yellow, , , ,DECK B, , ,red, , ,blue, ,green, , , , ,DECK B, ,green, ,yellow, , , , , ,yellow, , ,DECK B, , , , ,blue, , , , ,yellow,red, ,DECK B,blue, , , , ,blue, ,green, , , , ,DECK B, , , ,yellow, ,blue, , , , ,red, ,DECK B, ,green, , , , , , , , ,red,red,DECK B, , ,red, , , , ,green, , ,red, ,DECK B, ,green, , ,blue,blue, , , , , , ,1.06,4.09,2.03,0.91,No,Blue,4,4,2,2,1,4,2,1,2,4,4,1,4,5,4,5,1,2,3,5,5,6,5,6,6,5,4,3,4,5,5,5,3,3,4,3,4,3,1,4,3,4,1,1
